Date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS
3/7/2022,1019.022278,3096.550293,630.1245728,1561.873291
3/8/2022,1017.179382,3198.779541,631.5515137,1596.300171
3/9/2022,1071.143799,3227.791504,652.1703491,1627.854736
3/10/2022,1088.502441,3217.439209,662.4202881,1639.120972
3/11/2022,1091.64209,3198.068359,664.3704834,1635.619873
3/14/2022,1100.605835,3237.032471,686.1308594,1697.292358
3/15/2022,1075.398193,3193.403564,677.3078003,1651.150269
3/16/2022,1093.553223,3248.494385,688.7944336,1696.125366
3/17/2022,1129.203369,3263.467529,703.9673462,1664.885254
3/21/2022,1122.696777,3222.54834,707.0350952,1663.49353
3/22/2022,1151.703735,3288.52417,710.6737671,1694.329956
3/23/2022,1155.366577,3298.697754,703.586792,1680.864258
3/24/2022,1173.31665,3331.975098,686.1784668,1693.701538
3/25/2022,1181.142944,3294.299805,680.5896606,1684.589844
3/28/2022,1193.018921,3294.521973,681.4934692,1682.210938
3/29/2022,1193.291748,3292.434082,690.5305176,1693.072998
3/30/2022,1216.224609,3315.713623,702.4928589,1709.18689
3/31/2022,1198.843018,3323.178223,699.3536377,1711.790039
4/1/2022,1208.443726,3339.883301,716.3100586,1708.827881
4/4/2022,1212.015625,3350.190674,788.0361938,1690.334961
4/5/2022,1194.884399,3389.687256,764.9439697,1670.720093
4/6/2022,1191.699341,3336.861816,737.6424561,1641.769165
4/7/2022,1170.677856,3273.596436,721.4231567,1625.745117
4/8/2022,1190.152222,3274.928955,720.4244385,1628.976807
4/11/2022,1187.672485,3284.481201,711.6251221,1585.842041
4/12/2022,1165.308594,3279.772217,710.364563,1564.207275
4/13/2022,1161.031372,3253.870117,696.7851563,1569.68335
4/18/2022,1157.482178,3134.891602,663.7283936,1455.540039
4/19/2022,1201.595703,3084.999023,638.4006348,1402.216431
4/20/2022,1236.927368,3160.437988,644.1558838,1425.287354
4/21/2022,1265.889038,3224.280762,653.6924438,1453.206055
4/22/2022,1255.287109,3209.975586,644.7741089,1423.267212
4/25/2022,1226.257446,3152.796387,649.6019287,1401.408325
4/26/2022,1262.954224,3151.107666,652.5985107,1419.272583
4/27/2022,1264.182617,3164.347412,652.8362427,1393.95752
4/28/2022,1283.065796,3184.873779,652.2655029,1420.708984
4/29/2022,1269.597412,3151.463379,658.567688,1407.198486
5/2/2022,1265.138062,3147.642334,667.6523438,1383.364502
5/4/2022,1225.643066,3091.973877,644.9644165,1378.472168
5/5/2022,1201.641235,3121.874023,643.5137329,1422.998413
5/6/2022,1192.427246,3050.078369,626.6999512,1385.025269
5/9/2022,1145.856812,3061.185791,627.7701416,1409.71228
5/10/2022,1125.995483,3055.543213,637.8536987,1394.137085
5/11/2022,1114.460938,3031.77417,641.4447021,1370.572266
5/12/2022,1091.755859,3028.797363,626.9856567,1354.458618
5/13/2022,1104.132202,3034.351074,621.3560181,1350.508545
5/16/2022,1104.405151,3000.496338,627.9719849,1336.77356
5/17/2022,1150.793701,3066.960693,632.2544556,1363.121338
5/18/2022,1154.979736,3064.473145,632.2063599,1354.817505
5/19/2022,1128.36145,2898.445557,619.2869873,1281.160767
5/20/2022,1194.156372,2926.035156,635.5984497,1306.296753
5/23/2022,1186.171021,2951.581787,627.442749,1318.191284
5/24/2022,1190.243286,2921.592773,634.6361694,1293.593994
5/25/2022,1188.491455,2833.61377,639.3757324,1266.168945
5/26/2022,1177.161621,2886.660156,657.6119385,1278.288086
5/27/2022,1171.701416,2917.388428,669.8095703,1311.862183
5/30/2022,1212.516113,3019.321533,674.3807373,1370.617188
5/31/2022,1197.887207,3009.571289,668.3179321,1364.085205
6/1/2022,1198.274292,3001.385742,671.1568604,1341.359497
6/2/2022,1239.589233,3062.036865,666.4654541,1368.077026
6/3/2022,1264.705933,3077.37793,664.1558838,1380.505615
6/6/2022,1259.268555,3069.147949,663.265686,1388.080933
6/7/2022,1261.634644,3008.094971,655.6391602,1366.897705
6/8/2022,1239.475586,3045.174316,657.9488525,1360.819214
6/9/2022,1273.464966,3065.704346,662.9048462,1374.42749
6/10/2022,1235.016479,3005.590576,650.1057129,1339.771973
6/13/2022,1211.651367,2880.085449,638.3171387,1292.324707
6/14/2022,1195.816895,2871.989746,631.2921143,1306.885498
6/15/2022,1181.347778,2868.1875,629.1027832,1290.238159
6/16/2022,1164.830811,2810.668213,616.5202637,1267.557617
6/17/2022,1178.481079,2763.168213,620.5861816,1258.576416
6/20/2022,1157.118286,2784.189697,636.1759644,1282.935181
6/21/2022,1175.796509,2873.242188,643.1047974,1315.367798
6/22/2022,1140.078125,2883.082031,640.0733643,1303.891602
6/23/2022,1121.581787,2959.879395,642.4311523,1317.681152
6/24/2022,1137.552856,2945.834473,651.4049072,1307.384277
6/27/2022,1134.185791,2965.156738,652.5837402,1337.776001
6/28/2022,1150.133911,2968.242676,647.6036377,1342.811035
6/29/2022,1173.999268,2943.508789,646.6653442,1327.479248
6/30/2022,1181.05188,2922.576172,648.6141357,1326.254517
7/1/2022,1095.987427,2965.514648,651.3808594,1342.130859
7/4/2022,1098.262451,2893.90625,652.2950439,1349.932617
7/5/2022,1107.157959,2877.133301,650.8275146,1339.000488
7/6/2022,1097.420776,2916.895996,659.8012695,1353.244019
7/7/2022,1086.614136,2941.138184,671.6139526,1359.639771
7/8/2022,1088.115845,2921.100586,672.2394409,1373.928467
7/11/2022,1102.903687,2785.442627,676.5940552,1336.460571
7/12/2022,1101.333862,2759.410645,669.68927,1305.116455
7/13/2022,1081.813843,2718.306152,653.3536377,1310.423584
7/14/2022,1090.732056,2689.605225,650.0817261,1296.270996
