Date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS
2020-01-02,0.01688122788021052,-0.004600614736546411,0.006354132269972372,-0.002922070739804251
2020-01-03,0.0012042994670092354,0.01973280514204594,-0.014363550247267995,0.015263149261357849
2020-01-06,-0.02346541577131584,-9.059525691471896e-05,-0.021878971190906864,-0.009630736677037174
2020-01-07,0.015267389570119446,0.002450906984881543,0.01571053043742809,-0.0149311829556654
2020-01-08,-0.007538418651298354,0.022147707050339922,-0.002621278005298692,-0.013415606584742513
2020-01-09,0.02277013622438936,-0.018301790505079327,0.011152233633641071,0.012934888308064593
2020-01-10,-0.00022618529846268553,-0.0003613398678446607,0.008848508168264784,0.014464203565991204
2020-01-13,-0.0025554078481319874,-0.010536329390907194,0.0025693377864227456,0.0468432018721542
2020-01-14,-0.009306639075286324,0.007527632136059255,0.0027180787032064363,0.002711142973897786
2020-01-15,0.0,0.009021673819755284,-0.004079642664213096,-0.010497790181389745
2020-01-16,0.0,0.0053292143589471755,0.002643911735272721,-0.0007168197724895998
2020-01-17,0.0,-0.008838229716124928,-0.007405131861312191,0.0011075539274311773
2020-01-20,0.0,-0.022213071105831934,-0.018357845733640722,0.0007811029701024312
2020-01-21,0.0,0.0003225543349884803,-0.008442663286837486,-0.007773130343568779
2020-01-22,0.0025793592578860973,0.016377858308265884,-0.0028167370770932664,0.010047953045544084
2020-01-23,-0.004248066331912463,-0.004985236829416217,0.0032185107577230427,0.018204942175908824
2020-01-24,-0.003477237568617328,-0.0034524621998536726,-0.00024094127491607747,-0.0020419732475847824
2020-01-27,-0.00990741880451066,-0.006501626915291639,-0.02551263871928483,-0.005958237555629148
2020-01-28,-0.0233700753651206,0.006662237450345547,0.008208813103515716,-0.00012835990995117207
2020-01-29,0.005488617028897576,-0.013438689205435188,0.0,0.014926388070602597
2020-01-30,-0.024696878972371075,-0.007804096926370745,0.0,-0.011461890098726047
2020-01-31,-0.02248468148872317,-0.027889842201301782,0.0,-0.0061030846767038726
2020-02-03,-0.018698180013002344,0.011216129196424195,0.0,-0.011079822599894198
2020-02-04,0.029092817345255522,0.0024938342081474883,0.0,0.02629945350000309
2020-02-05,0.015374611182625095,0.018241201795153004,0.017384180206816445,-0.004197304833204776
2020-02-06,0.0064000312697635,-0.008515087999603344,-0.003904245249721186,-0.016968195355683138
2020-02-07,-0.01670482762360391,0.003845108337671297,0.001933797067699918,0.007684103996843216
2020-02-10,0.001359297957679783,0.011818301859680405,-0.0015306531141694403,-0.005288466950563125
2020-02-11,0.01187545155591211,-0.003962301147946826,0.00024187077964036712,0.0004524348650557277
2020-02-12,0.012008097340398507,0.008024585063031671,0.006748117024881268,0.009648880368094446
2020-02-13,0.0026151539837519877,0.009718730114301802,-0.006103622164779542,0.014237898393179668
2020-02-14,0.009082357634487288,-0.0035419479356256726,-0.017921767950933816,-0.007347781077852406
2020-02-17,-0.006305109396129885,0.008684170651964336,-0.0018058295121164151,0.0038071086530412188
2020-02-18,-0.007366796186946416,0.005657235589802867,-0.003209337707984252,0.010333536109442763
2020-02-19,0.02450316857420189,-0.00879379563642619,0.011432366726634101,0.003504248017931465
2020-02-20,-0.011940904101967149,-0.01817153928208124,-0.008264219267039127,-0.0043195762330433055
2020-02-24,-0.027979694616674957,-0.01940523360649334,-0.0058918662804535145,-0.0014439554911517857
2020-02-25,-0.019956151669014304,0.019103920481545578,-0.008007415675387968,0.0031991326667782523
2020-02-26,-0.017376959298051987,-0.015211378185834382,-0.0008753547393233476,-0.019796509858569233
2020-02-27,-0.004139376850314803,-0.008560004257709019,0.00016677274218319168,-0.006279533589147117
2020-02-28,-0.04243894030780481,-0.05133079107419645,-0.018341981336565314,-0.061163245594611296
2020-03-02,-0.009452280279010792,0.0005748689875024506,0.0016544089409027483,0.012697650192593096
2020-03-03,0.020083220229028136,0.01728832273930503,0.001863369567772306,0.00799713271554519
2020-03-04,-0.0023484401517696366,0.02281987106031484,-0.028277511042690297,0.015607130622989891
2020-03-05,-0.021541059719010814,0.01989040326137207,0.0021738195098606624,-0.00548456479216098
2020-03-06,-0.03110086253653664,-0.004055505154832453,-0.014390526801986263,-0.02095760595003516
2020-03-09,-0.13171203851135138,-0.07051438908922408,-0.024619960081679604,-0.047812689519689075
2020-03-11,0.03475228268839153,-0.009500745731949901,0.005852948145337178,-0.026539884257488076
2020-03-12,-0.08174896464027312,-0.09883022794563241,-0.0867013528252439,-0.08325459488202255
2020-03-13,0.03902168899438869,0.02038600692921241,0.04639554403954125,0.01751018390432652
2020-03-16,-0.08453873268764799,-0.06277241704070217,-0.06797187650448083,-0.09668870205028439
2020-03-17,-0.007609774122632518,-0.022896421020248834,-0.024715187465312774,-0.04956645077000046
